SNIFFERID;TIMESTAMP;TIPO;SSID;RSSI;MAC_O;FREC;CANAL
sniffer2.4Ghz_6;5/11/2022, 7:09:55 AM:140;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:57 AM:220;PROBE REQUEST;MOVISTAR_D280;-86 dBm;70:03:9f:7b:67:fb;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:58 AM:260;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2412 Mhz;1
sniffer2.4Ghz_6;5/11/2022, 7:09:58 AM:262;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2412 Mhz;1
sniffer2.4Ghz_6;5/11/2022, 7:09:58 AM:264;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2412 Mhz;1
sniffer2.4Ghz_6;5/11/2022, 7:09:58 AM:266;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2417 Mhz;2
sniffer2.4Ghz_6;5/11/2022, 7:09:58 AM:268;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2417 Mhz;2
sniffer2.4Ghz_6;5/11/2022, 7:09:58 AM:270;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2417 Mhz;2
sniffer2.4Ghz_6;5/11/2022, 7:09:58 AM:272;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2417 Mhz;2
sniffer2.4Ghz_6;5/11/2022, 7:09:58 AM:274;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2422 Mhz;3
sniffer2.4Ghz_6;5/11/2022, 7:09:58 AM:275;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2422 Mhz;3
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:300;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2422 Mhz;3
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:302;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2422 Mhz;3
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:303;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2427 Mhz;4
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:305;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2427 Mhz;4
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:307;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2432 Mhz;5
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:308;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2432 Mhz;5
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:310;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2432 Mhz;5
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:312;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:313;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:315;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:317;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:318;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2442 Mhz;7
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:320;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2442 Mhz;7
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:321;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2442 Mhz;7
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:323;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2447 Mhz;8
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:324;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2447 Mhz;8
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:326;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2447 Mhz;8
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:327;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2447 Mhz;8
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:328;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2452 Mhz;9
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:330;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2452 Mhz;9
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:332;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2452 Mhz;9
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:333;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2457 Mhz;10
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:335;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2457 Mhz;10
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:336;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;96:8b:ac:7d:90:74;2457 Mhz;10
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:338;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2462 Mhz;11
sniffer2.4Ghz_6;5/11/2022, 7:09:59 AM:339;PROBE REQUEST;SSID oculto o desconocido;-6 dBm;e2:f5:ad:4f:49:ae;2462 Mhz;11
sniffer2.4Ghz_6;5/11/2022, 7:10:00 AM:340;PROBE REQUEST;SSID oculto o desconocido;-12 dBm;e2:f5:ad:4f:49:ae;5180 Mhz;73.2
sniffer2.4Ghz_6;5/11/2022, 7:10:00 AM:342;PROBE REQUEST;SSID oculto o desconocido;-9 dBm;e2:f5:ad:4f:49:ae;5200 Mhz;77.2
sniffer2.4Ghz_6;5/11/2022, 7:10:00 AM:344;PROBE REQUEST;SSID oculto o desconocido;-9 dBm;e2:f5:ad:4f:49:ae;5200 Mhz;77.2
sniffer2.4Ghz_6;5/11/2022, 7:10:00 AM:346;PROBE REQUEST;SSID oculto o desconocido;-12 dBm;e2:f5:ad:4f:49:ae;5220 Mhz;81.2
sniffer2.4Ghz_6;5/11/2022, 7:10:00 AM:348;PROBE REQUEST;SSID oculto o desconocido;-12 dBm;e2:f5:ad:4f:49:ae;5220 Mhz;81.2
sniffer2.4Ghz_6;5/11/2022, 7:10:00 AM:350;PROBE REQUEST;SSID oculto o desconocido;-10 dBm;e2:f5:ad:4f:49:ae;5240 Mhz;85.2
sniffer2.4Ghz_6;5/11/2022, 7:10:02 AM:430;PROBE REQUEST;SSID oculto o desconocido;-18 dBm;e2:f5:ad:4f:49:ae;5745 Mhz;186.2
sniffer2.4Ghz_6;5/11/2022, 7:10:02 AM:432;PROBE REQUEST;SSID oculto o desconocido;-22 dBm;e2:f5:ad:4f:49:ae;5745 Mhz;186.2
sniffer2.4Ghz_6;5/11/2022, 7:10:02 AM:435;PROBE REQUEST;SSID oculto o desconocido;-17 dBm;e2:f5:ad:4f:49:ae;5765 Mhz;190.2
sniffer2.4Ghz_6;5/11/2022, 7:10:02 AM:436;PROBE REQUEST;SSID oculto o desconocido;-20 dBm;e2:f5:ad:4f:49:ae;5785 Mhz;194.2
sniffer2.4Ghz_6;5/11/2022, 7:10:02 AM:433;PROBE REQUEST;SSID oculto o desconocido;-12 dBm;e2:f5:ad:4f:49:ae;5765 Mhz;190.2
sniffer2.4Ghz_6;5/11/2022, 7:10:02 AM:438;PROBE REQUEST;SSID oculto o desconocido;-19 dBm;e2:f5:ad:4f:49:ae;5785 Mhz;194.2
sniffer2.4Ghz_6;5/11/2022, 7:10:02 AM:439;PROBE REQUEST;SSID oculto o desconocido;-17 dBm;e2:f5:ad:4f:49:ae;5805 Mhz;198.2
sniffer2.4Ghz_6;5/11/2022, 7:10:02 AM:441;PROBE REQUEST;SSID oculto o desconocido;-13 dBm;e2:f5:ad:4f:49:ae;5805 Mhz;198.2
sniffer2.4Ghz_6;5/11/2022, 7:10:02 AM:443;PROBE REQUEST;SSID oculto o desconocido;-11 dBm;e2:f5:ad:4f:49:ae;5825 Mhz;202.2
sniffer2.4Ghz_6;5/11/2022, 7:10:02 AM:445;PROBE REQUEST;SSID oculto o desconocido;-16 dBm;e2:f5:ad:4f:49:ae;5825 Mhz;202.2
sniffer2.4Ghz_6;5/11/2022, 7:10:02 AM:447;PROBE REQUEST;MOVISTAR_D280;-104 dBm;70:03:9f:7b:67:fb;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:04 AM:500;PROBE REQUEST;SSID oculto o desconocido;-40 dBm;02:6a:71:46:05:c0;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:04 AM:502;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;02:6a:71:46:05:c0;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:05 AM:540;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;02:6a:71:46:05:c0;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:05 AM:542;PROBE REQUEST;CEEIM_FREE;-48 dBm;f8:4d:89:84:78:71;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:05 AM:543;PROBE REQUEST;CEEIM_FREE;-48 dBm;f8:4d:89:84:78:71;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:05 AM:545;PROBE REQUEST;CEEIM_FREE;-44 dBm;f8:4d:89:84:78:71;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:06 AM:590;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:06 AM:592;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:06 AM:595;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:08 AM:660;PROBE REQUEST;SSID oculto o desconocido;-60 dBm;6a:3a:3e:33:3a:da;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:08 AM:663;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;34:c9:3d:e6:cd:c3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:08 AM:665;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;34:c9:3d:e6:cd:c3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:10 AM:740;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;34:c9:3d:e6:cd:c3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:10 AM:742;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;34:c9:3d:e6:cd:c3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:10 AM:743;PROBE REQUEST;SSID oculto o desconocido;-49 dBm;34:c9:3d:e6:cd:c3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:10 AM:745;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;34:c9:3d:e6:cd:c3;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:12 AM:820;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:12 AM:822;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:15 AM:940;PROBE REQUEST;SSID oculto o desconocido;-106 dBm;30:b4:b8:78:0e:5e;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:15 AM:943;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;30:b4:b8:78:0e:5e;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:19 AM:60;PROBE REQUEST;SSID oculto o desconocido;-78 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:19 AM:62;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:20 AM:100;PROBE REQUEST;SSID oculto o desconocido;-40 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:20 AM:103;PROBE REQUEST;SSID oculto o desconocido;-38 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:20 AM:105;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;6a:3a:3e:33:3a:da;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:20 AM:107;PROBE REQUEST;MOVISTAR_D280;-94 dBm;70:03:9f:7b:67:fb;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:21 AM:140;PROBE REQUEST;PROD-SOTA;-88 dBm;30:b4:b8:78:0e:5e;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:23 AM:220;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:23 AM:222;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:23 AM:225;PROBE REQUEST;MOVISTAR_D280;-102 dBm;70:03:9f:7b:67:fb;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:25 AM:300;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:25 AM:302;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:25 AM:304;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:25 AM:306;PROBE REQUEST;SSID oculto o desconocido;-38 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:25 AM:307;PROBE REQUEST;SSID oculto o desconocido;-38 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:25 AM:309;PROBE REQUEST;SSID oculto o desconocido;-38 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:27 AM:380;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:27 AM:382;PROBE REQUEST;SSID oculto o desconocido;-47 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:27 AM:384;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:28 AM:420;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:28 AM:422;PROBE REQUEST;SSID oculto o desconocido;-38 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:28 AM:425;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:29 AM:460;PROBE REQUEST;MOVISTAR_D280;-106 dBm;70:03:9f:7b:67:fb;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:30 AM:500;PROBE REQUEST;CEEIM-CORE;-86 dBm;66:26:9a:19:96:2d;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:30 AM:503;PROBE REQUEST;CEEIM-CORE;-76 dBm;66:26:9a:19:96:2d;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:30 AM:511;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:35 AM:700;PROBE REQUEST;MOVISTAR_D280;-90 dBm;70:03:9f:7b:67:fb;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:35 AM:702;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:35 AM:704;PROBE REQUEST;SSID oculto o desconocido;-45 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:35 AM:706;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:35 AM:709;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:780;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;ea:f2:9c:62:32:3d;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:783;PROBE REQUEST;CEEIM_FREE;-42 dBm;96:44:c8:94:4f:fd;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:785;PROBE REQUEST;GFinger;-44 dBm;8a:dc:56:7b:84:1a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:787;PROBE REQUEST;CEEIM_FREE;-42 dBm;96:44:c8:94:4f:fd;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:790;PROBE REQUEST;GFinger;-44 dBm;8a:dc:56:7b:84:1a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:792;PROBE REQUEST;SSID oculto o desconocido;-36 dBm;b6:1a:36:7b:6f:98;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:794;PROBE REQUEST;teamcamp_5g;-40 dBm;32:f8:5c:b8:b6:fa;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:795;PROBE REQUEST;CEEIM_FREE;-40 dBm;c6:bb:46:cf:f8:7a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:797;PROBE REQUEST;teamcamp_5g;-38 dBm;8e:b8:cf:45:85:c6;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:798;PROBE REQUEST;GFinger;-38 dBm;52:3c:37:f3:e2:45;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:800;PROBE REQUEST;SSID oculto o desconocido;-40 dBm;06:1f:5d:6d:64:ba;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:802;PROBE REQUEST;teamcamp_5g;-38 dBm;8e:b8:cf:45:85:c6;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:803;PROBE REQUEST;GFinger;-42 dBm;52:3c:37:f3:e2:45;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:805;PROBE REQUEST;CEEIM_FREE;-42 dBm;22:e0:7f:a6:f0:5b;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:806;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;06:1f:5d:6d:64:ba;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:37 AM:808;PROBE REQUEST;MOVISTAR_D280;-90 dBm;70:03:9f:7b:67:fb;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:45 AM:60;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;9e:04:84:7e:1f:7d;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:45 AM:63;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;9e:04:84:7e:1f:7d;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:45 AM:65;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;a6:a2:b7:3e:9d:2f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:45 AM:67;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;a6:a2:b7:3e:9d:2f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:45 AM:68;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;a6:a2:b7:3e:9d:2f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:45 AM:70;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;a6:a2:b7:3e:9d:2f;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:47 AM:140;PROBE REQUEST;MOVISTAR_D280;-100 dBm;70:03:9f:7b:67:fb;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:48 AM:180;PROBE REQUEST;HUAWEI-52NZ;-44 dBm;0a:ab:33:5a:23:2d;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:48 AM:182;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;0a:ab:33:5a:23:2d;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:48 AM:183;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;0a:ab:33:5a:23:2d;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:48 AM:185;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;de:32:ac:7f:c4:55;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:48 AM:187;PROBE REQUEST;SSID oculto o desconocido;-46 dBm;de:32:ac:7f:c4:55;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:48 AM:189;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;de:32:ac:7f:c4:55;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:48 AM:191;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;de:32:ac:7f:c4:55;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:48 AM:193;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;de:32:ac:7f:c4:55;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:49 AM:220;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:49 AM:222;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:51 AM:300;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;52:47:3e:bf:32:ef;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:51 AM:302;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;52:47:3e:bf:32:ef;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:51 AM:305;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;52:47:3e:bf:32:ef;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:51 AM:307;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;52:47:3e:bf:32:ef;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:51 AM:309;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;52:47:3e:bf:32:ef;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:51 AM:312;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;6a:3a:3e:33:3a:da;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:54 AM:420;PROBE REQUEST;SSID oculto o desconocido;-40 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:54 AM:422;PROBE REQUEST;SSID oculto o desconocido;-82 dBm;70:9c:d1:47:69:fe;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:55 AM:460;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;00:22:fe:41:a4:2a;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:55 AM:462;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;be:f0:7e:96:cd:52;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:55 AM:463;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;be:f0:7e:96:cd:52;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:55 AM:465;PROBE REQUEST;SSID oculto o desconocido;-40 dBm;be:f0:7e:96:cd:52;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:55 AM:467;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;6e:c3:c8:00:63:6d;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:55 AM:468;PROBE REQUEST;SSID oculto o desconocido;-42 dBm;be:f0:7e:96:cd:52;2437 Mhz;6
sniffer2.4Ghz_6;5/11/2022, 7:10:55 AM:470;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;6e:c3:c8:00:63:6d;2437 Mhz;6
