SNIFFERID;TIMESTAMP;TIPO;SSID;RSSI;MAC_O;FREC;CANAL
sniffer2.4Ghz_1;5/11/2022, 7:10:53 AM:942;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;70:9c:d1:47:69:fe;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:54 AM:980;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;be:f0:7e:96:cd:52;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:54 AM:982;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;be:f0:7e:96:cd:52;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:54 AM:984;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;6e:c3:c8:00:63:6d;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:54 AM:986;PROBE REQUEST;SSID oculto o desconocido;-68 dBm;6e:c3:c8:00:63:6d;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:54 AM:988;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;6e:c3:c8:00:63:6d;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:56 AM:20;PROBE REQUEST;CEEIM_FREE;-62 dBm;70:9c:d1:47:69:fe;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:56 AM:22;PROBE REQUEST;CEEIM_FREE;-55 dBm;70:9c:d1:47:69:fe;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:58 AM:100;PROBE REQUEST;SSID oculto o desconocido;-62 dBm;de:9d:f4:2f:06:44;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:58 AM:102;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;de:9d:f4:2f:06:44;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:10:59 AM:140;PROBE REQUEST;CEEIM;-88 dBm;42:cb:6a:37:54:b7;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:03 AM:300;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;a6:4e:03:04:12:04;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:03 AM:302;PROBE REQUEST;SSID oculto o desconocido;-106 dBm;1a:01:f1:9c:db:aa;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:05 AM:380;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;70:9c:d1:47:69:fe;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:05 AM:382;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;70:9c:d1:47:69:fe;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:07 AM:460;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;26:68:48:46:e0:b6;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:07 AM:462;PROBE REQUEST;SSID oculto o desconocido;-84 dBm;26:68:48:46:e0:b6;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:07 AM:463;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;4a:fb:eb:7f:71:af;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:07 AM:465;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;4a:fb:eb:7f:71:af;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:07 AM:467;PROBE REQUEST;SSID oculto o desconocido;-52 dBm;4a:fb:eb:7f:71:af;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:12 AM:670;PROBE REQUEST;SSID oculto o desconocido;-98 dBm;00:22:fe:41:a4:2a;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:12 AM:672;PROBE REQUEST;SSID oculto o desconocido;-106 dBm;00:22:fe:41:a4:2a;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:14 AM:740;PROBE REQUEST;SSID oculto o desconocido;-52 dBm;c8:09:a8:0e:17:3a;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:14 AM:742;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;c8:09:a8:0e:17:3a;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:14 AM:744;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;70:9c:d1:e7:c6:d3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:15 AM:780;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;70:9c:d1:e7:c6:d3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:15 AM:782;PROBE REQUEST;SSID oculto o desconocido;-56 dBm;70:9c:d1:e7:c6:d3;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:18 AM:900;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;3a:65:62:b7:02:99;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:18 AM:903;PROBE REQUEST;SSID oculto o desconocido;-64 dBm;3a:65:62:b7:02:99;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:18 AM:906;PROBE REQUEST;SSID oculto o desconocido;-106 dBm;00:22:fe:41:a4:2a;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:18 AM:908;PROBE REQUEST;vodafoneBA1616;-102 dBm;76:a2:d1:3e:c4:25;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:18 AM:911;PROBE REQUEST;SSID oculto o desconocido;-106 dBm;00:22:fe:41:a4:2a;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:18 AM:913;PROBE REQUEST;SSID oculto o desconocido;-86 dBm;b6:60:d2:40:c5:12;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:20 AM:980;PROBE REQUEST;SSID oculto o desconocido;-90 dBm;ee:70:21:52:22:ec;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:20 AM:982;PROBE REQUEST;SSID oculto o desconocido;-106 dBm;ee:70:21:52:22:ec;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:24 AM:100;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;6a:f8:67:b8:37:32;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:24 AM:102;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;6a:f8:67:b8:37:32;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:24 AM:104;PROBE REQUEST;SSID oculto o desconocido;-68 dBm;6a:f8:67:b8:37:32;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:25 AM:140;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;12:04:1d:b9:dc:22;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:25 AM:142;PROBE REQUEST;SSID oculto o desconocido;-70 dBm;6a:3a:3e:33:3a:da;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:29 AM:300;PROBE REQUEST;SSID oculto o desconocido;-68 dBm;6a:3a:3e:33:3a:da;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:32 AM:420;PROBE REQUEST;CEEIM_FREE;-60 dBm;de:9d:f4:2f:06:44;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:32 AM:422;PROBE REQUEST;SSID oculto o desconocido;-78 dBm;70:9c:d1:47:69:fe;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:43 AM:860;PROBE REQUEST;SSID oculto o desconocido;-88 dBm;1e:65:94:33:96:74;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:43 AM:862;PROBE REQUEST;CEEIM_FREE;-62 dBm;de:9d:f4:2f:06:44;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:43 AM:865;PROBE REQUEST;CEEIM_FREE;-58 dBm;de:9d:f4:2f:06:44;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:48 AM:20;PROBE REQUEST;MOVISTAR_FC77;-106 dBm;00:03:50:9a:0e:cc;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:48 AM:22;PROBE REQUEST;CEEIM;-88 dBm;42:cb:6a:37:54:b7;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:49 AM:60;PROBE REQUEST;SSID oculto o desconocido;-106 dBm;00:22:fe:41:a4:2a;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:51 AM:140;PROBE REQUEST;SSID oculto o desconocido;-48 dBm;3a:67:36:ff:1a:5f;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:51 AM:142;PROBE REQUEST;SSID oculto o desconocido;-50 dBm;3a:67:36:ff:1a:5f;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:51 AM:145;PROBE REQUEST;SSID oculto o desconocido;-54 dBm;3a:67:36:ff:1a:5f;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:51 AM:150;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;3a:67:36:ff:1a:5f;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:51 AM:156;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;3a:67:36:ff:1a:5f;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:51 AM:162;PROBE REQUEST;SSID oculto o desconocido;-82 dBm;6a:3a:3e:33:3a:da;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:52 AM:180;PROBE REQUEST;ANSWARE_2G;-106 dBm;94:53:30:64:58:6b;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:53 AM:220;PROBE REQUEST;SSID oculto o desconocido;-8 dBm;5a:f5:ba:66:22:ab;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:53 AM:222;PROBE REQUEST;SSID oculto o desconocido;-10 dBm;5a:f5:ba:66:22:ab;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:53 AM:225;PROBE REQUEST;SSID oculto o desconocido;-12 dBm;5a:f5:ba:66:22:ab;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:53 AM:227;PROBE REQUEST;SSID oculto o desconocido;-30 dBm;5a:f5:ba:66:22:ab;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:53 AM:229;PROBE REQUEST;SSID oculto o desconocido;-30 dBm;5a:f5:ba:66:22:ab;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:54 AM:260;PROBE REQUEST;SSID oculto o desconocido;-30 dBm;5a:f5:ba:66:22:ab;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:54 AM:262;PROBE REQUEST;SSID oculto o desconocido;-30 dBm;5a:f5:ba:66:22:ab;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:54 AM:264;PROBE REQUEST;SSID oculto o desconocido;-44 dBm;5a:f5:ba:66:22:ab;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:57 AM:380;PROBE REQUEST;SSID oculto o desconocido;-8 dBm;5a:f5:ba:66:22:ab;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:57 AM:382;PROBE REQUEST;SSID oculto o desconocido;-8 dBm;5a:f5:ba:66:22:ab;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:57 AM:385;PROBE REQUEST;SSID oculto o desconocido;-10 dBm;5a:f5:ba:66:22:ab;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:57 AM:387;PROBE REQUEST;SSID oculto o desconocido;-30 dBm;5a:f5:ba:66:22:ab;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:57 AM:389;PROBE REQUEST;SSID oculto o desconocido;-30 dBm;5a:f5:ba:66:22:ab;2412 Mhz;1
sniffer2.4Ghz_1;5/11/2022, 7:11:57 AM:391;PROBE REQUEST;SSID oculto o desconocido;-58 dBm;5a:f5:ba:66:22:ab;2412 Mhz;1
